tile_id,json_path,image_name,mask_name,width,height,n_buildings,building_ratio,ratio_bin
midwest-flooding_00000054_pre_disaster,data/labels\midwest-flooding_00000054_pre_disaster.json,midwest-flooding_00000054_pre_disaster.png,midwest-flooding_00000054_pre_disaster_mask.npy,1024,1024,147,0.25644006633103517,high
midwest-flooding_00000058_pre_disaster,data/labels\midwest-flooding_00000058_pre_disaster.json,midwest-flooding_00000058_pre_disaster.png,midwest-flooding_00000058_pre_disaster_mask.npy,1024,1024,100,0.15029511881596638,high
midwest-flooding_00000059_pre_disaster,data/labels\midwest-flooding_00000059_pre_disaster.json,midwest-flooding_00000059_pre_disaster.png,midwest-flooding_00000059_pre_disaster_mask.npy,1024,1024,232,0.18444965134972285,high
midwest-flooding_00000060_pre_disaster,data/labels\midwest-flooding_00000060_pre_disaster.json,midwest-flooding_00000060_pre_disaster.png,midwest-flooding_00000060_pre_disaster_mask.npy,1024,1024,244,0.16464222158307254,high
midwest-flooding_00000061_pre_disaster,data/labels\midwest-flooding_00000061_pre_disaster.json,midwest-flooding_00000061_pre_disaster.png,midwest-flooding_00000061_pre_disaster_mask.npy,1024,1024,69,0.15665445197285754,high
midwest-flooding_00000062_pre_disaster,data/labels\midwest-flooding_00000062_pre_disaster.json,midwest-flooding_00000062_pre_disaster.png,midwest-flooding_00000062_pre_disaster_mask.npy,1024,1024,190,0.13265306183671402,high
midwest-flooding_00000063_pre_disaster,data/labels\midwest-flooding_00000063_pre_disaster.json,midwest-flooding_00000063_pre_disaster.png,midwest-flooding_00000063_pre_disaster_mask.npy,1024,1024,184,0.1587419937721135,high
midwest-flooding_00000064_pre_disaster,data/labels\midwest-flooding_00000064_pre_disaster.json,midwest-flooding_00000064_pre_disaster.png,midwest-flooding_00000064_pre_disaster_mask.npy,1024,1024,214,0.14467081410807447,high
midwest-flooding_00000065_pre_disaster,data/labels\midwest-flooding_00000065_pre_disaster.json,midwest-flooding_00000065_pre_disaster.png,midwest-flooding_00000065_pre_disaster_mask.npy,1024,1024,57,0.2474576240443897,high
midwest-flooding_00000066_pre_disaster,data/labels\midwest-flooding_00000066_pre_disaster.json,midwest-flooding_00000066_pre_disaster.png,midwest-flooding_00000066_pre_disaster_mask.npy,1024,1024,280,0.18943763257392285,high
midwest-flooding_00000067_pre_disaster,data/labels\midwest-flooding_00000067_pre_disaster.json,midwest-flooding_00000067_pre_disaster.png,midwest-flooding_00000067_pre_disaster_mask.npy,1024,1024,103,0.22950690001671858,high
midwest-flooding_00000068_pre_disaster,data/labels\midwest-flooding_00000068_pre_disaster.json,midwest-flooding_00000068_pre_disaster.png,midwest-flooding_00000068_pre_disaster_mask.npy,1024,1024,307,0.1901474672021792,high
midwest-flooding_00000070_pre_disaster,data/labels\midwest-flooding_00000070_pre_disaster.json,midwest-flooding_00000070_pre_disaster.png,midwest-flooding_00000070_pre_disaster_mask.npy,1024,1024,72,0.08022241534208578,high
midwest-flooding_00000073_pre_disaster,data/labels\midwest-flooding_00000073_pre_disaster.json,midwest-flooding_00000073_pre_disaster.png,midwest-flooding_00000073_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000074_pre_disaster,data/labels\midwest-flooding_00000074_pre_disaster.json,midwest-flooding_00000074_pre_disaster.png,midwest-flooding_00000074_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000075_pre_disaster,data/labels\midwest-flooding_00000075_pre_disaster.json,midwest-flooding_00000075_pre_disaster.png,midwest-flooding_00000075_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000076_pre_disaster,data/labels\midwest-flooding_00000076_pre_disaster.json,midwest-flooding_00000076_pre_disaster.png,midwest-flooding_00000076_pre_disaster_mask.npy,1024,1024,5,0.0012127263056518121,low
midwest-flooding_00000077_pre_disaster,data/labels\midwest-flooding_00000077_pre_disaster.json,midwest-flooding_00000077_pre_disaster.png,midwest-flooding_00000077_pre_disaster_mask.npy,1024,1024,16,0.008338494465633367,low
midwest-flooding_00000078_pre_disaster,data/labels\midwest-flooding_00000078_pre_disaster.json,midwest-flooding_00000078_pre_disaster.png,midwest-flooding_00000078_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000079_pre_disaster,data/labels\midwest-flooding_00000079_pre_disaster.json,midwest-flooding_00000079_pre_disaster.png,midwest-flooding_00000079_pre_disaster_mask.npy,1024,1024,1,0.0006023367416013984,very_low
midwest-flooding_00000081_pre_disaster,data/labels\midwest-flooding_00000081_pre_disaster.json,midwest-flooding_00000081_pre_disaster.png,midwest-flooding_00000081_pre_disaster_mask.npy,1024,1024,2,0.0002747278763621917,very_low
midwest-flooding_00000082_pre_disaster,data/labels\midwest-flooding_00000082_pre_disaster.json,midwest-flooding_00000082_pre_disaster.png,midwest-flooding_00000082_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000083_pre_disaster,data/labels\midwest-flooding_00000083_pre_disaster.json,midwest-flooding_00000083_pre_disaster.png,midwest-flooding_00000083_pre_disaster_mask.npy,1024,1024,4,0.002244059025281753,low
midwest-flooding_00000084_pre_disaster,data/labels\midwest-flooding_00000084_pre_disaster.json,midwest-flooding_00000084_pre_disaster.png,midwest-flooding_00000084_pre_disaster_mask.npy,1024,1024,5,0.002628615082180678,low
midwest-flooding_00000085_pre_disaster,data/labels\midwest-flooding_00000085_pre_disaster.json,midwest-flooding_00000085_pre_disaster.png,midwest-flooding_00000085_pre_disaster_mask.npy,1024,1024,3,0.00017436818122254478,very_low
midwest-flooding_00000086_pre_disaster,data/labels\midwest-flooding_00000086_pre_disaster.json,midwest-flooding_00000086_pre_disaster.png,midwest-flooding_00000086_pre_disaster_mask.npy,1024,1024,1,2.0307368735397156e-05,very_low
midwest-flooding_00000087_pre_disaster,data/labels\midwest-flooding_00000087_pre_disaster.json,midwest-flooding_00000087_pre_disaster.png,midwest-flooding_00000087_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000093_pre_disaster,data/labels\midwest-flooding_00000093_pre_disaster.json,midwest-flooding_00000093_pre_disaster.png,midwest-flooding_00000093_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000095_pre_disaster,data/labels\midwest-flooding_00000095_pre_disaster.json,midwest-flooding_00000095_pre_disaster.png,midwest-flooding_00000095_pre_disaster_mask.npy,1024,1024,22,0.00865221452279485,low
midwest-flooding_00000096_pre_disaster,data/labels\midwest-flooding_00000096_pre_disaster.json,midwest-flooding_00000096_pre_disaster.png,midwest-flooding_00000096_pre_disaster_mask.npy,1024,1024,4,0.003317314936934075,low
midwest-flooding_00000099_pre_disaster,data/labels\midwest-flooding_00000099_pre_disaster.json,midwest-flooding_00000099_pre_disaster.png,midwest-flooding_00000099_pre_disaster_mask.npy,1024,1024,4,0.002989738966133122,low
midwest-flooding_00000100_pre_disaster,data/labels\midwest-flooding_00000100_pre_disaster.json,midwest-flooding_00000100_pre_disaster.png,midwest-flooding_00000100_pre_disaster_mask.npy,1024,1024,19,0.00774607039982491,low
midwest-flooding_00000102_pre_disaster,data/labels\midwest-flooding_00000102_pre_disaster.json,midwest-flooding_00000102_pre_disaster.png,midwest-flooding_00000102_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000103_pre_disaster,data/labels\midwest-flooding_00000103_pre_disaster.json,midwest-flooding_00000103_pre_disaster.png,midwest-flooding_00000103_pre_disaster_mask.npy,1024,1024,13,0.007462313308868663,low
midwest-flooding_00000107_pre_disaster,data/labels\midwest-flooding_00000107_pre_disaster.json,midwest-flooding_00000107_pre_disaster.png,midwest-flooding_00000107_pre_disaster_mask.npy,1024,1024,3,0.0008360907301289957,very_low
midwest-flooding_00000108_pre_disaster,data/labels\midwest-flooding_00000108_pre_disaster.json,midwest-flooding_00000108_pre_disaster.png,midwest-flooding_00000108_pre_disaster_mask.npy,1024,1024,18,0.007575483074678264,low
midwest-flooding_00000109_pre_disaster,data/labels\midwest-flooding_00000109_pre_disaster.json,midwest-flooding_00000109_pre_disaster.png,midwest-flooding_00000109_pre_disaster_mask.npy,1024,1024,19,0.013928881013337432,medium
midwest-flooding_00000110_pre_disaster,data/labels\midwest-flooding_00000110_pre_disaster.json,midwest-flooding_00000110_pre_disaster.png,midwest-flooding_00000110_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000113_pre_disaster,data/labels\midwest-flooding_00000113_pre_disaster.json,midwest-flooding_00000113_pre_disaster.png,midwest-flooding_00000113_pre_disaster_mask.npy,1024,1024,30,0.018528481477883763,medium
midwest-flooding_00000114_pre_disaster,data/labels\midwest-flooding_00000114_pre_disaster.json,midwest-flooding_00000114_pre_disaster.png,midwest-flooding_00000114_pre_disaster_mask.npy,1024,1024,25,0.012317998896002593,medium
midwest-flooding_00000115_pre_disaster,data/labels\midwest-flooding_00000115_pre_disaster.json,midwest-flooding_00000115_pre_disaster.png,midwest-flooding_00000115_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000117_pre_disaster,data/labels\midwest-flooding_00000117_pre_disaster.json,midwest-flooding_00000117_pre_disaster.png,midwest-flooding_00000117_pre_disaster_mask.npy,1024,1024,13,0.005446202802760671,low
midwest-flooding_00000119_pre_disaster,data/labels\midwest-flooding_00000119_pre_disaster.json,midwest-flooding_00000119_pre_disaster.png,midwest-flooding_00000119_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000120_pre_disaster,data/labels\midwest-flooding_00000120_pre_disaster.json,midwest-flooding_00000120_pre_disaster.png,midwest-flooding_00000120_pre_disaster_mask.npy,1024,1024,1,0.0004754575480931954,very_low
midwest-flooding_00000121_pre_disaster,data/labels\midwest-flooding_00000121_pre_disaster.json,midwest-flooding_00000121_pre_disaster.png,midwest-flooding_00000121_pre_disaster_mask.npy,1024,1024,1,7.916652914768137e-05,very_low
midwest-flooding_00000123_pre_disaster,data/labels\midwest-flooding_00000123_pre_disaster.json,midwest-flooding_00000123_pre_disaster.png,midwest-flooding_00000123_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000125_pre_disaster,data/labels\midwest-flooding_00000125_pre_disaster.json,midwest-flooding_00000125_pre_disaster.png,midwest-flooding_00000125_pre_disaster_mask.npy,1024,1024,5,0.0026948027938132543,low
midwest-flooding_00000126_pre_disaster,data/labels\midwest-flooding_00000126_pre_disaster.json,midwest-flooding_00000126_pre_disaster.png,midwest-flooding_00000126_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000127_pre_disaster,data/labels\midwest-flooding_00000127_pre_disaster.json,midwest-flooding_00000127_pre_disaster.png,midwest-flooding_00000127_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000130_pre_disaster,data/labels\midwest-flooding_00000130_pre_disaster.json,midwest-flooding_00000130_pre_disaster.png,midwest-flooding_00000130_pre_disaster_mask.npy,1024,1024,11,0.005221728968748184,low
midwest-flooding_00000131_pre_disaster,data/labels\midwest-flooding_00000131_pre_disaster.json,midwest-flooding_00000131_pre_disaster.png,midwest-flooding_00000131_pre_disaster_mask.npy,1024,1024,6,0.004270070048129843,low
midwest-flooding_00000132_pre_disaster,data/labels\midwest-flooding_00000132_pre_disaster.json,midwest-flooding_00000132_pre_disaster.png,midwest-flooding_00000132_pre_disaster_mask.npy,1024,1024,5,0.0036321653425298046,low
midwest-flooding_00000137_pre_disaster,data/labels\midwest-flooding_00000137_pre_disaster.json,midwest-flooding_00000137_pre_disaster.png,midwest-flooding_00000137_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000139_pre_disaster,data/labels\midwest-flooding_00000139_pre_disaster.json,midwest-flooding_00000139_pre_disaster.png,midwest-flooding_00000139_pre_disaster_mask.npy,1024,1024,1,5.082899296936798e-05,very_low
midwest-flooding_00000140_pre_disaster,data/labels\midwest-flooding_00000140_pre_disaster.json,midwest-flooding_00000140_pre_disaster.png,midwest-flooding_00000140_pre_disaster_mask.npy,1024,1024,16,0.009892467343273063,low
midwest-flooding_00000141_pre_disaster,data/labels\midwest-flooding_00000141_pre_disaster.json,midwest-flooding_00000141_pre_disaster.png,midwest-flooding_00000141_pre_disaster_mask.npy,1024,1024,5,0.0005192728622459659,very_low
midwest-flooding_00000143_pre_disaster,data/labels\midwest-flooding_00000143_pre_disaster.json,midwest-flooding_00000143_pre_disaster.png,midwest-flooding_00000143_pre_disaster_mask.npy,1024,1024,23,0.00792931031617138,low
midwest-flooding_00000144_pre_disaster,data/labels\midwest-flooding_00000144_pre_disaster.json,midwest-flooding_00000144_pre_disaster.png,midwest-flooding_00000144_pre_disaster_mask.npy,1024,1024,4,0.005816592190361604,low
midwest-flooding_00000145_pre_disaster,data/labels\midwest-flooding_00000145_pre_disaster.json,midwest-flooding_00000145_pre_disaster.png,midwest-flooding_00000145_pre_disaster_mask.npy,1024,1024,3,0.001382479988182577,low
midwest-flooding_00000148_pre_disaster,data/labels\midwest-flooding_00000148_pre_disaster.json,midwest-flooding_00000148_pre_disaster.png,midwest-flooding_00000148_pre_disaster_mask.npy,1024,1024,15,0.01836125267782888,medium
midwest-flooding_00000150_pre_disaster,data/labels\midwest-flooding_00000150_pre_disaster.json,midwest-flooding_00000150_pre_disaster.png,midwest-flooding_00000150_pre_disaster_mask.npy,1024,1024,2,0.00037337795550002213,very_low
midwest-flooding_00000151_pre_disaster,data/labels\midwest-flooding_00000151_pre_disaster.json,midwest-flooding_00000151_pre_disaster.png,midwest-flooding_00000151_pre_disaster_mask.npy,1024,1024,5,0.003918950783545929,low
midwest-flooding_00000152_pre_disaster,data/labels\midwest-flooding_00000152_pre_disaster.json,midwest-flooding_00000152_pre_disaster.png,midwest-flooding_00000152_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000153_pre_disaster,data/labels\midwest-flooding_00000153_pre_disaster.json,midwest-flooding_00000153_pre_disaster.png,midwest-flooding_00000153_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000154_pre_disaster,data/labels\midwest-flooding_00000154_pre_disaster.json,midwest-flooding_00000154_pre_disaster.png,midwest-flooding_00000154_pre_disaster_mask.npy,1024,1024,5,0.001463019826567077,low
midwest-flooding_00000156_pre_disaster,data/labels\midwest-flooding_00000156_pre_disaster.json,midwest-flooding_00000156_pre_disaster.png,midwest-flooding_00000156_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000157_pre_disaster,data/labels\midwest-flooding_00000157_pre_disaster.json,midwest-flooding_00000157_pre_disaster.png,midwest-flooding_00000157_pre_disaster_mask.npy,1024,1024,1,0.0006081697549189242,very_low
midwest-flooding_00000159_pre_disaster,data/labels\midwest-flooding_00000159_pre_disaster.json,midwest-flooding_00000159_pre_disaster.png,midwest-flooding_00000159_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000161_pre_disaster,data/labels\midwest-flooding_00000161_pre_disaster.json,midwest-flooding_00000161_pre_disaster.png,midwest-flooding_00000161_pre_disaster_mask.npy,1024,1024,12,0.006302309041929471,low
midwest-flooding_00000162_pre_disaster,data/labels\midwest-flooding_00000162_pre_disaster.json,midwest-flooding_00000162_pre_disaster.png,midwest-flooding_00000162_pre_disaster_mask.npy,1024,1024,2,0.0009620269880716787,very_low
midwest-flooding_00000164_pre_disaster,data/labels\midwest-flooding_00000164_pre_disaster.json,midwest-flooding_00000164_pre_disaster.png,midwest-flooding_00000164_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000165_pre_disaster,data/labels\midwest-flooding_00000165_pre_disaster.json,midwest-flooding_00000165_pre_disaster.png,midwest-flooding_00000165_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000166_pre_disaster,data/labels\midwest-flooding_00000166_pre_disaster.json,midwest-flooding_00000166_pre_disaster.png,midwest-flooding_00000166_pre_disaster_mask.npy,1024,1024,40,0.014672394942571703,medium
midwest-flooding_00000167_pre_disaster,data/labels\midwest-flooding_00000167_pre_disaster.json,midwest-flooding_00000167_pre_disaster.png,midwest-flooding_00000167_pre_disaster_mask.npy,1024,1024,5,0.0013197009708048495,low
midwest-flooding_00000168_pre_disaster,data/labels\midwest-flooding_00000168_pre_disaster.json,midwest-flooding_00000168_pre_disaster.png,midwest-flooding_00000168_pre_disaster_mask.npy,1024,1024,1,0.0004513223127192576,very_low
midwest-flooding_00000170_pre_disaster,data/labels\midwest-flooding_00000170_pre_disaster.json,midwest-flooding_00000170_pre_disaster.png,midwest-flooding_00000170_pre_disaster_mask.npy,1024,1024,22,0.007602744550951263,low
midwest-flooding_00000171_pre_disaster,data/labels\midwest-flooding_00000171_pre_disaster.json,midwest-flooding_00000171_pre_disaster.png,midwest-flooding_00000171_pre_disaster_mask.npy,1024,1024,2,0.0008077868312079064,very_low
midwest-flooding_00000172_pre_disaster,data/labels\midwest-flooding_00000172_pre_disaster.json,midwest-flooding_00000172_pre_disaster.png,midwest-flooding_00000172_pre_disaster_mask.npy,1024,1024,48,0.015202451800986139,medium
midwest-flooding_00000173_pre_disaster,data/labels\midwest-flooding_00000173_pre_disaster.json,midwest-flooding_00000173_pre_disaster.png,midwest-flooding_00000173_pre_disaster_mask.npy,1024,1024,22,0.01762827574749422,medium
midwest-flooding_00000175_pre_disaster,data/labels\midwest-flooding_00000175_pre_disaster.json,midwest-flooding_00000175_pre_disaster.png,midwest-flooding_00000175_pre_disaster_mask.npy,1024,1024,30,0.026920210428778745,medium
midwest-flooding_00000177_pre_disaster,data/labels\midwest-flooding_00000177_pre_disaster.json,midwest-flooding_00000177_pre_disaster.png,midwest-flooding_00000177_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000178_pre_disaster,data/labels\midwest-flooding_00000178_pre_disaster.json,midwest-flooding_00000178_pre_disaster.png,midwest-flooding_00000178_pre_disaster_mask.npy,1024,1024,5,0.003921940191724141,low
midwest-flooding_00000181_pre_disaster,data/labels\midwest-flooding_00000181_pre_disaster.json,midwest-flooding_00000181_pre_disaster.png,midwest-flooding_00000181_pre_disaster_mask.npy,1024,1024,32,0.02156015255261582,medium
midwest-flooding_00000182_pre_disaster,data/labels\midwest-flooding_00000182_pre_disaster.json,midwest-flooding_00000182_pre_disaster.png,midwest-flooding_00000182_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000183_pre_disaster,data/labels\midwest-flooding_00000183_pre_disaster.json,midwest-flooding_00000183_pre_disaster.png,midwest-flooding_00000183_pre_disaster_mask.npy,1024,1024,5,0.0031530553191863354,low
midwest-flooding_00000186_pre_disaster,data/labels\midwest-flooding_00000186_pre_disaster.json,midwest-flooding_00000186_pre_disaster.png,midwest-flooding_00000186_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000188_pre_disaster,data/labels\midwest-flooding_00000188_pre_disaster.json,midwest-flooding_00000188_pre_disaster.png,midwest-flooding_00000188_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000190_pre_disaster,data/labels\midwest-flooding_00000190_pre_disaster.json,midwest-flooding_00000190_pre_disaster.png,midwest-flooding_00000190_pre_disaster_mask.npy,1024,1024,5,0.0010402827841416472,low
midwest-flooding_00000191_pre_disaster,data/labels\midwest-flooding_00000191_pre_disaster.json,midwest-flooding_00000191_pre_disaster.png,midwest-flooding_00000191_pre_disaster_mask.npy,1024,1024,8,0.00763581117169535,low
midwest-flooding_00000193_pre_disaster,data/labels\midwest-flooding_00000193_pre_disaster.json,midwest-flooding_00000193_pre_disaster.png,midwest-flooding_00000193_pre_disaster_mask.npy,1024,1024,20,0.008863631016219028,low
midwest-flooding_00000194_pre_disaster,data/labels\midwest-flooding_00000194_pre_disaster.json,midwest-flooding_00000194_pre_disaster.png,midwest-flooding_00000194_pre_disaster_mask.npy,1024,1024,8,0.0016502799089504042,low
midwest-flooding_00000196_pre_disaster,data/labels\midwest-flooding_00000196_pre_disaster.json,midwest-flooding_00000196_pre_disaster.png,midwest-flooding_00000196_pre_disaster_mask.npy,1024,1024,31,0.01864128940026954,medium
midwest-flooding_00000197_pre_disaster,data/labels\midwest-flooding_00000197_pre_disaster.json,midwest-flooding_00000197_pre_disaster.png,midwest-flooding_00000197_pre_disaster_mask.npy,1024,1024,3,0.0003574763672693937,very_low
midwest-flooding_00000199_pre_disaster,data/labels\midwest-flooding_00000199_pre_disaster.json,midwest-flooding_00000199_pre_disaster.png,midwest-flooding_00000199_pre_disaster_mask.npy,1024,1024,1,0.00013822531178563698,very_low
midwest-flooding_00000200_pre_disaster,data/labels\midwest-flooding_00000200_pre_disaster.json,midwest-flooding_00000200_pre_disaster.png,midwest-flooding_00000200_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000201_pre_disaster,data/labels\midwest-flooding_00000201_pre_disaster.json,midwest-flooding_00000201_pre_disaster.png,midwest-flooding_00000201_pre_disaster_mask.npy,1024,1024,8,0.0027257658368059607,low
midwest-flooding_00000202_pre_disaster,data/labels\midwest-flooding_00000202_pre_disaster.json,midwest-flooding_00000202_pre_disaster.png,midwest-flooding_00000202_pre_disaster_mask.npy,1024,1024,3,0.00019448517016692357,very_low
midwest-flooding_00000203_pre_disaster,data/labels\midwest-flooding_00000203_pre_disaster.json,midwest-flooding_00000203_pre_disaster.png,midwest-flooding_00000203_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000204_pre_disaster,data/labels\midwest-flooding_00000204_pre_disaster.json,midwest-flooding_00000204_pre_disaster.png,midwest-flooding_00000204_pre_disaster_mask.npy,1024,1024,17,0.006008703483464541,low
midwest-flooding_00000205_pre_disaster,data/labels\midwest-flooding_00000205_pre_disaster.json,midwest-flooding_00000205_pre_disaster.png,midwest-flooding_00000205_pre_disaster_mask.npy,1024,1024,24,0.010795861219303069,low
midwest-flooding_00000206_pre_disaster,data/labels\midwest-flooding_00000206_pre_disaster.json,midwest-flooding_00000206_pre_disaster.png,midwest-flooding_00000206_pre_disaster_mask.npy,1024,1024,14,0.016962241704511792,medium
midwest-flooding_00000207_pre_disaster,data/labels\midwest-flooding_00000207_pre_disaster.json,midwest-flooding_00000207_pre_disaster.png,midwest-flooding_00000207_pre_disaster_mask.npy,1024,1024,16,0.012322695853899578,medium
midwest-flooding_00000209_pre_disaster,data/labels\midwest-flooding_00000209_pre_disaster.json,midwest-flooding_00000209_pre_disaster.png,midwest-flooding_00000209_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000211_pre_disaster,data/labels\midwest-flooding_00000211_pre_disaster.json,midwest-flooding_00000211_pre_disaster.png,midwest-flooding_00000211_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000212_pre_disaster,data/labels\midwest-flooding_00000212_pre_disaster.json,midwest-flooding_00000212_pre_disaster.png,midwest-flooding_00000212_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000214_pre_disaster,data/labels\midwest-flooding_00000214_pre_disaster.json,midwest-flooding_00000214_pre_disaster.png,midwest-flooding_00000214_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
midwest-flooding_00000216_pre_disaster,data/labels\midwest-flooding_00000216_pre_disaster.json,midwest-flooding_00000216_pre_disaster.png,midwest-flooding_00000216_pre_disaster_mask.npy,1024,1024,12,0.004550307723642075,low
midwest-flooding_00000217_pre_disaster,data/labels\midwest-flooding_00000217_pre_disaster.json,midwest-flooding_00000217_pre_disaster.png,midwest-flooding_00000217_pre_disaster_mask.npy,1024,1024,56,0.02666194006863876,medium
midwest-flooding_00000219_pre_disaster,data/labels\midwest-flooding_00000219_pre_disaster.json,midwest-flooding_00000219_pre_disaster.png,midwest-flooding_00000219_pre_disaster_mask.npy,1024,1024,3,0.0008447284753465181,very_low
midwest-flooding_00000220_pre_disaster,data/labels\midwest-flooding_00000220_pre_disaster.json,midwest-flooding_00000220_pre_disaster.png,midwest-flooding_00000220_pre_disaster_mask.npy,1024,1024,6,0.004533403626911632,low
midwest-flooding_00000221_pre_disaster,data/labels\midwest-flooding_00000221_pre_disaster.json,midwest-flooding_00000221_pre_disaster.png,midwest-flooding_00000221_pre_disaster_mask.npy,1024,1024,19,0.012747386039270977,medium
midwest-flooding_00000222_pre_disaster,data/labels\midwest-flooding_00000222_pre_disaster.json,midwest-flooding_00000222_pre_disaster.png,midwest-flooding_00000222_pre_disaster_mask.npy,1024,1024,5,0.0009700046947048676,very_low
midwest-flooding_00000223_pre_disaster,data/labels\midwest-flooding_00000223_pre_disaster.json,midwest-flooding_00000223_pre_disaster.png,midwest-flooding_00000223_pre_disaster_mask.npy,1024,1024,26,0.024648884014602083,medium
midwest-flooding_00000225_pre_disaster,data/labels\midwest-flooding_00000225_pre_disaster.json,midwest-flooding_00000225_pre_disaster.png,midwest-flooding_00000225_pre_disaster_mask.npy,1024,1024,1,0.0010938884476382684,low
midwest-flooding_00000228_pre_disaster,data/labels\midwest-flooding_00000228_pre_disaster.json,midwest-flooding_00000228_pre_disaster.png,midwest-flooding_00000228_pre_disaster_mask.npy,1024,1024,3,0.0017490523007311653,low
midwest-flooding_00000229_pre_disaster,data/labels\midwest-flooding_00000229_pre_disaster.json,midwest-flooding_00000229_pre_disaster.png,midwest-flooding_00000229_pre_disaster_mask.npy,1024,1024,3,0.00015091786005168715,very_low
midwest-flooding_00000230_pre_disaster,data/labels\midwest-flooding_00000230_pre_disaster.json,midwest-flooding_00000230_pre_disaster.png,midwest-flooding_00000230_pre_disaster_mask.npy,1024,1024,39,0.02833872360540502,medium
midwest-flooding_00000231_pre_disaster,data/labels\midwest-flooding_00000231_pre_disaster.json,midwest-flooding_00000231_pre_disaster.png,midwest-flooding_00000231_pre_disaster_mask.npy,1024,1024,2,0.0027763574760252324,low
midwest-flooding_00000233_pre_disaster,data/labels\midwest-flooding_00000233_pre_disaster.json,midwest-flooding_00000233_pre_disaster.png,midwest-flooding_00000233_pre_disaster_mask.npy,1024,1024,37,0.023101341356104123,medium
midwest-flooding_00000234_pre_disaster,data/labels\midwest-flooding_00000234_pre_disaster.json,midwest-flooding_00000234_pre_disaster.png,midwest-flooding_00000234_pre_disaster_mask.npy,1024,1024,29,0.020936220071138593,medium
midwest-flooding_00000235_pre_disaster,data/labels\midwest-flooding_00000235_pre_disaster.json,midwest-flooding_00000235_pre_disaster.png,midwest-flooding_00000235_pre_disaster_mask.npy,1024,1024,12,0.005368460239757967,low
midwest-flooding_00000236_pre_disaster,data/labels\midwest-flooding_00000236_pre_disaster.json,midwest-flooding_00000236_pre_disaster.png,midwest-flooding_00000236_pre_disaster_mask.npy,1024,1024,14,0.008670008215564651,low
midwest-flooding_00000237_pre_disaster,data/labels\midwest-flooding_00000237_pre_disaster.json,midwest-flooding_00000237_pre_disaster.png,midwest-flooding_00000237_pre_disaster_mask.npy,1024,1024,49,0.05297166733363654,medium
midwest-flooding_00000238_pre_disaster,data/labels\midwest-flooding_00000238_pre_disaster.json,midwest-flooding_00000238_pre_disaster.png,midwest-flooding_00000238_pre_disaster_mask.npy,1024,1024,18,0.022082335520880493,medium
midwest-flooding_00000239_pre_disaster,data/labels\midwest-flooding_00000239_pre_disaster.json,midwest-flooding_00000239_pre_disaster.png,midwest-flooding_00000239_pre_disaster_mask.npy,1024,1024,15,0.0118757172620802,low
midwest-flooding_00000242_pre_disaster,data/labels\midwest-flooding_00000242_pre_disaster.json,midwest-flooding_00000242_pre_disaster.png,midwest-flooding_00000242_pre_disaster_mask.npy,1024,1024,3,0.001767302136529568,low
